Project;Release;Commit;NS;ND;NF;Entropy;Size;LA;LD;LT;FIX;NDEV;AGE;NUC;EXP;REXP;SEXP;Actual_Defective
QPID;5;5cb4a98f1d536c30e105ddcee59a7fa07dd524bf;1;1;1;0.0;2;0;0;163;NO;28;1;25060;130;129.0;130;NO
QPID;5;b0c9d97574c1e0e4d226dd5790924c26b6b2f9bf;1;17;56;3.560088199238957;5094;4246;322;768;NO;28;24;25060;4;3.0;4;YES
QPID;5;45dd4acdb87e52a1078b771c116b339b2fe775bb;1;3;5;2.0311604845047575;245;0;101;320;YES;28;147;25004;129;128.0;129;NO
QPID;5;23ac63080d7337781f8dc24ee9391e85bf0c3a3d;1;1;2;0.0;28;22;0;335;NO;28;90;25004;202;146.83333333333346;202;YES
QPID;5;fd19e27856105247b669d52a492bfc0ab2beec28;2;3;9;2.755864074866495;244;170;0;857;NO;28;53;25004;201;145.83333333333346;201;NO
QPID;5;dea98703539c212fbb2ac0db304e107f48d237ac;2;4;8;1.468090781663233;255;187;0;2908;NO;28;42;25004;200;144.83333333333346;200;YES
QPID;5;f202e75d542a2ceec4855e2b6352193ac9ce0662;1;1;1;0.0;9;7;0;597;NO;28;67;25004;199;143.83333333333346;199;NO
QPID;5;07c72937724f42424bfba7c9a1958bf4b5de59d8;1;1;1;0.0;44;38;0;197;NO;28;28;25004;198;142.83333333333346;198;NO
QPID;5;3f76865366ebfdb26f10165cad7ac1dce8412994;1;1;2;0.0;33;15;0;253;NO;28;4;25004;128;127.0;128;NO
QPID;5;dd8e8ec9c2f3fa6fd53fa9403aa10ebb7617968f;1;2;5;1.8910611120726526;21;0;3;260;NO;28;4;25004;127;126.0;127;NO
QPID;5;a9cae342e274eda27e659fd02e7d307c8ba65fc2;26;4;54;5.106659687478734;4026;245;761;509;YES;28;32;25004;126;125.0;126;YES
QPID;5;dbc3a3c0c6d19b953a866b771bf65fe74886f178;1;2;2;0.9182958340544896;22;0;16;499;YES;28;23;24976;125;124.0;125;YES
QPID;5;d21619cf28c4c194c9807e5a305d6a813eb67e84;18;2;22;3.811037744557395;180;58;14;215;NO;28;50;24836;121;120.0;121;YES
QPID;5;400cf393e1a7758d7e08093fcb62bfbd1e8881a3;2;4;17;0.0;1397;622;749;714;NO;28;109;24836;120;119.0;120;NO
QPID;5;d28d3908b39629e81ed9ee617c878853a2a26ac4;1;2;2;0.7219280948873623;56;46;0;477;NO;28;46;24836;119;118.0;119;YES
QPID;5;7108f2c3d4b269a4ef40c54f80c27b7d8c4f89f9;11;3;24;3.4370310738340164;966;776;52;240;NO;28;7;24836;118;117.0;118;YES
QPID;5;44d51e7682548e25a7079cb7aceea6b88fbfbdc1;4;1;6;0.9182958340544896;366;176;184;194;NO;28;46;24836;117;116.0;117;NO
QPID;5;802fd7ee4c24d193437cde54396574263fa3ca8c;8;2;17;3.5853849149581163;763;159;464;296;NO;28;43;24836;116;115.0;116;YES
QPID;5;a6f8751897a6b3ffec7b2166b4faa0398d9f1c07;1;2;9;2.9182958340544896;34;0;10;296;NO;28;92;24836;115;114.0;115;YES
QPID;5;7f42616db97eee3890f07188272b8d028839ebec;2;3;4;1.9182958340544896;32;20;0;792;YES;28;68;24808;341;283.9999999999998;341;YES
QPID;5;3430d8e2d64d41a5cd51e66eb2d8d263270d04aa;1;2;3;1.0;37;33;0;779;YES;27;46;23814;339;282.99999999999983;339;NO
QPID;5;3454246c968cb55b81c020de77b8eb34f51a249b;1;1;1;0.0;15;9;0;136;YES;27;32;23814;338;281.99999999999983;338;YES
QPID;5;9d452e51c35b973a797aa2132998eb5cb29eb146;1;1;2;0.9957274520849256;129;103;0;274;YES;27;239;23760;113;112.0;113;NO
QPID;5;0a873b00d7c7494d38c449ad4106abd8f5d38348;1;1;1;0.0;5;5;0;175;YES;27;15;23625;435;281.6666666666657;435;NO
QPID;5;8d4732ea2190dd8ddc7869fc263ba4c592c97d86;1;1;2;0.41381685030363374;52;0;28;909;YES;27;0;23625;433;279.6666666666659;433;NO
QPID;5;69e2032f10cffc877f8183454ad01bce92fae774;1;1;1;0.0;35;0;7;231;NO;27;1;23625;432;278.66666666666595;432;NO
QPID;5;a4cf90b0fab93c20e76055352e6a063120996da4;1;2;6;0.7219280948873623;492;229;243;499;NO;27;1;23625;431;277.66666666666606;431;NO
QPID;5;331073e6e3ae084a036eebf0ec4ea843cdc99c7c;1;7;14;3.0957952550009344;46;10;14;479;NO;27;1;23625;430;276.6666666666661;430;YES
QPID;5;10b646a6052400c3b81aba6f7f45bba22f7cd658;1;2;4;0.9811522341999133;130;21;47;918;YES;27;1;23625;429;275.66666666666623;429;NO
QPID;5;54cbda4084b2baa62b647dac48261d80d1bea7d8;1;1;1;0.0;17;0;17;169;NO;27;1;23625;428;274.6666666666663;428;NO
QPID;5;b65b6919fec268075f9f664e043b7e755804935c;1;1;1;0.0;17;17;0;152;NO;27;1;23625;427;273.6666666666664;427;NO
QPID;5;f95d7c4a2d91a0bad8701ad56b1328859751a448;1;2;4;0.9811522341999133;130;47;21;909;YES;27;120;23625;426;272.66666666666646;426;NO
QPID;5;f0e4111a46b538c8a5b785c9b2577993f9153b46;1;7;14;3.0957952550009344;46;14;10;479;NO;27;186;23625;425;271.6666666666666;425;YES
QPID;5;b34234b5d93acc8c840ed412712069a549e2a86d;1;1;1;0.0;35;7;0;224;NO;27;13;23625;424;270.66666666666663;424;NO
QPID;5;83cf9b595ce30e1379290356870dbba33144c8d8;1;2;6;0.7219280948873623;492;243;229;499;NO;27;3;23625;423;269.66666666666674;423;NO
QPID;5;c0c24c9412a1a9b95049d2bc534f6c2ad1d80c4b;3;11;14;0.0;291;289;0;387;NO;27;39;23625;184;129.83333333333334;184;NO
QPID;5;96d3d4c8fb1cfb8277af4356fa083ce516917385;1;1;1;0.0;229;0;1;153;YES;27;6;23625;112;111.0;112;NO
QPID;5;b3b5ebbe8ba5ac5870b826dbf282eefa5a8dc6e4;1;3;3;0.18927843126120164;236;92;6;899;NO;26;83;22724;421;269.3333333333333;421;NO
QPID;5;25b255d0fa0129dec105e4e2e867cf26b6af53bb;1;1;1;0.0;80;0;26;641;YES;26;231;22672;420;268.50000000000006;420;NO
QPID;5;732f8c2d6f3e2d26de0e98ae7b01159be25245b6;1;1;1;0.0;37;17;0;90;YES;26;83;22672;419;267.50000000000017;419;NO
QPID;5;51166ac18a7f450828b0467e72406e575c98c439;1;2;2;0.0;158;158;0;468;YES;26;115;22568;107;106.0;107;NO
QPID;5;5b0299abeef865d74ebf827bedd0a26f4d6d8ab1;1;2;2;0.7642045065086203;70;52;0;484;YES;26;0;22568;106;105.0;106;NO
QPID;5;2a8dee1b13f1e974224a0c0313c5d7c9f30766a6;1;2;6;0.4394969869215134;508;209;277;484;YES;26;2;22568;418;266.5000000000002;418;NO
QPID;5;08b3fc94f70d5f10cc7682ce198dcb8761706878;1;1;1;0.0;121;121;0;0;YES;26;0;22412;417;266.50000000000017;417;NO
QPID;5;93d7a8b0e385c703a175a99bc7795c9cb541d355;1;2;3;0.0;590;456;114;598;YES;26;75;22412;416;265.5000000000003;416;NO
QPID;5;6bbe2170a2328d8eca09150acf9a3d3f316fc3c5;1;1;1;0.0;73;0;59;283;YES;26;224;22386;414;264.00000000000034;414;NO
QPID;5;435251360a7dfe116aedf94df7f4b9aa4a5b60cc;1;2;2;0.3095434291503252;45;4;5;628;YES;26;223;22386;411;261.0000000000006;411;NO
QPID;5;e997fa8d551e46afad33777ee486464f9e4885e9;1;1;1;0.0;12;10;0;136;YES;26;223;22386;410;260.0000000000007;410;NO
QPID;5;5d470c5145ff633acfb18967948249c5db4b5952;1;1;1;0.0;2;0;0;545;YES;26;223;22386;408;258.00000000000085;408;NO
QPID;5;910e7a4269782e8131134b73d4d569761c5fa4a2;2;4;4;0.0;30;0;28;619;YES;26;47;22334;407;257.00000000000097;407;NO
QPID;5;5f33ba9578ff693241e17a0c51d7c9cb589aded1;1;2;2;0.0;27;15;0;361;YES;26;18;22334;406;256.000000000001;406;NO
QPID;5;0ccd6e225d96f96c86cf85a766a3a43ab4b05648;1;1;1;0.0;5;5;0;89;YES;26;216;22152;402;253.000000000001;402;NO
QPID;5;a698b71cdbb3aaa28e3376b61187371b1cb9218c;1;1;5;0.0;833;0;831;466;YES;26;178;22126;103;102.0;103;NO
QPID;5;cdfdea83ed40ed28ef63c4d911ac64c78e6ade69;1;2;2;0.0;44;42;0;507;YES;26;17;22126;102;101.0;102;NO
QPID;5;74af48dc49657935034032976805ab48ca13c1ed;1;1;1;0.0;2;0;0;119;YES;26;7;22100;401;252.000000000001;401;NO
QPID;5;ac6e526370a8e860123a97fced2019ebb28146ce;1;2;2;0.39124356362925566;100;74;0;495;YES;26;28;21996;399;250.000000000001;399;NO
QPID;5;bb6cd9d51e60923887d732146b131617ad3df6cd;1;1;1;0.0;17;3;0;233;NO;26;0;21996;398;249.000000000001;398;NO
QPID;5;e102b63d04272bad22feba9a5bda9145c3273070;1;1;2;0.9182958340544896;44;20;0;256;NO;26;95;21996;397;248.000000000001;397;NO
QPID;5;8417094a3f0c28fef298d57db5616854458b7a8b;4;6;16;3.137895657755774;450;0;308;2927;NO;26;0;21996;177;131.1666666666667;177;YES
QPID;5;fbeb3752a902f5cbf225dd9fa4c6f00dbcbc3a68;4;6;16;3.137895657755774;450;308;0;2908;NO;26;70;21996;176;130.1666666666667;176;NO
QPID;5;c7e74dd9091e4c06aaee83bda9d6915f3d080455;1;2;3;1.0;15;11;0;286;NO;26;22;21996;175;129.16666666666669;175;YES
QPID;5;9a1cb6dad682005e7ceca369f743a637a8fd9912;1;1;6;0.0;264;264;0;0;YES;26;0;21788;408;307.0;408;NO
QPID;5;373803f6b9c34475b7b92a8aa02f36ce3d1f41a7;2;11;45;5.239198967064056;1128;597;203;768;YES;26;39;21788;407;306.0;407;YES
QPID;5;96104c64d2e8c984ec53cc2864b142b377d07f61;1;1;1;0.0;15;9;0;847;YES;26;12;21762;394;246.5000000000009;394;NO
QPID;5;373d8fc7bbcb2f586d6f07c93f2ad6c0ec260cbd;1;1;1;0.0;5;0;1;598;NO;25;0;20700;392;250.0000000000006;392;NO
QPID;5;704a2ec4214dddc85517b66811f22e7fa9cb38a8;1;1;1;0.0;12;6;0;592;NO;25;11;20700;391;249.0000000000006;391;NO
QPID;5;bdcaf36532af136ba0ba15e513abc2c3e6e5285c;1;1;1;0.0;2;0;0;184;YES;25;115;20700;30;19.5;30;NO
QPID;5;22bc5c3d65f45621a36c052ccb0d53aff5aa4c36;1;1;1;0.0;7;5;0;264;YES;25;2;20675;308;255.00000000000003;308;NO
QPID;5;a7e0979a56f05501e5465daf045d653a99977333;2;3;3;0.8076702057269436;69;0;23;847;NO;25;0;20625;389;249.00000000000048;389;NO
QPID;5;f04d8a5bdde4c141f6d8ad04149e8c757fedf49a;1;3;4;0.0;752;726;0;824;YES;25;3;20625;388;248.00000000000048;388;YES
QPID;5;b32e4e24efed5adfb9cbfe89c020fdce4c9e6999;1;1;1;0.0;128;128;0;0;NO;25;0;20625;387;247.00000000000048;387;NO
QPID;5;d8b43ab738b5602bdda79337057da6b0996273ca;1;1;1;0.0;30;30;0;93;NO;25;196;20625;386;246.00000000000048;386;YES
QPID;5;4ab2cb705532e8bf26dde6977fb65e16a3f64588;1;1;1;0.0;4;4;0;386;NO;25;13;20625;172;132.0;172;NO
QPID;5;4c2cbcd6394d39f9f90d29d10c2c8126e2f6b773;1;3;5;1.1154192839926038;521;417;0;187;NO;25;145;20500;171;131.0;171;YES
QPID;5;b6584aa4ff42b04827fe2c19e2879bd09efe8d58;1;1;1;0.0;2;0;0;264;YES;25;8;20500;307;254.00000000000003;307;YES
QPID;5;319ee053ffa4ac3db1969b6597bec9f20286e094;1;1;1;0.0;17;9;0;113;YES;25;11;20450;405;314.0;405;NO
QPID;5;2406d2ff92e8893894ac849366620a0002a5b9cc;1;9;38;3.6407402736475123;1667;545;626;769;NO;25;13;20400;404;313.0;404;YES
QPID;5;63a45cc51536c9498b6cf72f6dc6937a4b9ac4d6;1;1;1;0.0;7;1;0;1078;YES;25;76;20400;306;253.00000000000003;306;NO
QPID;5;420b04a1b5b764bf2418207b232e47d3cf61f8ec;1;1;1;0.0;2;2;0;120;YES;25;5;20375;402;311.0;402;NO
QPID;5;2953f88c1973e0e621b00f14f6d43b82ad25372a;1;7;7;1.275162982784857;91;55;0;218;YES;25;5;20375;401;310.0;401;YES
QPID;5;7c32802a739e5930b06a6de1619110ca1df087d6;1;1;1;0.0;66;66;0;0;NO;25;0;20375;400;310.0;400;NO
QPID;5;c6f426f3b9519d896f8f4a80d92335b7c8efdf06;1;1;1;0.0;2;0;0;148;NO;25;4;20375;398;308.0;398;NO
QPID;5;939ccc98d866a00c3246880a6206d61e38debf1b;3;7;16;2.763442609060185;648;294;34;2907;NO;25;30;20350;303;250.50000000000003;303;YES
QPID;5;73867d2a2cd5288545a2a45919712ac731bf1eff;1;1;1;0.0;2;0;0;106;NO;25;0;20250;98;97.0;98;NO
QPID;5;3d055e45326e083ee025888e6497124cfd0860e4;1;1;2;0.0;202;101;101;101;YES;25;0;20250;383;244.8333333333337;383;NO
QPID;5;fe614e3b3721ed13d7e9b3bdcfa85e1b2f364a1e;1;1;1;0.0;101;101;0;0;YES;25;0;20250;382;243.8333333333337;382;NO
QPID;5;62a0792205c1e77b6ea4d126c8943ed9f9fd2d50;1;1;1;0.0;10;6;0;74;YES;25;87;20250;381;242.8333333333337;381;NO
QPID;5;afa3485ac26b7d33afc215f3a8eba984a5b2a486;1;1;1;0.0;120;120;0;0;YES;25;0;20250;380;241.8333333333337;380;NO
QPID;5;b6356941a047f4d8dffbe314e6bff3900574c3cb;1;2;2;0.4394969869215134;26;4;0;1601;YES;25;4;20250;101;100.0;101;NO
QPID;5;91c8efb24178ad4923d25bdc276635d33d589ff1;3;4;5;1.3156859755820174;135;48;1;626;YES;25;248;20250;379;240.8333333333337;379;YES
QPID;5;06a41e8beb398df3bdb85247a39734e4d0790970;1;2;3;0.0;26;22;0;297;YES;25;127;20250;378;239.8333333333337;378;NO
QPID;5;7a02ca5248d19129cfe4086f57a5212051272f88;1;9;29;3.577429245171722;1152;636;108;760;NO;25;5;20250;397;308.0;397;YES
QPID;5;f2a61c95c3a13151ed03dd53ef802a1aa6e44c6b;2;2;2;1.0;4;0;0;857;NO;25;14;20250;170;130.0;170;NO
QPID;5;f98d1258b3594fac76b2beb40c9af30e8920019b;5;10;15;3.4136606896881863;66;16;0;822;NO;25;13;20250;169;129.0;169;YES
QPID;5;afa039a04f876d448427f3da6b443fbdb94226bc;1;1;1;0.0;7;0;5;391;NO;25;0;20250;168;128.0;168;NO
QPID;5;6431dd50333cce065260e19d4a47a335c775ea1f;1;2;2;0.0;30;0;26;406;NO;25;16;20250;167;127.0;167;NO
QPID;5;f3a204a91166839f014f563c1ee47a820952cf02;1;1;4;0.0;39;32;5;693;NO;25;2;20225;302;249.50000000000003;302;YES
QPID;5;cd9fd453bd479531ac3cec401fdc6e25a74209c8;1;4;8;0.8112781244591328;889;819;54;966;YES;25;2;20225;377;239.50000000000034;377;YES
QPID;5;3a07c0d1d6f665ae0d5b308fa8a3342d2bf4b1c2;1;6;10;1.0439315897386199;502;228;6;648;NO;25;31;20225;301;248.50000000000003;301;YES
QPID;5;386fc2f8dc103ae078c98e3fe5bcdfb7842f27de;1;1;1;0.0;332;332;0;0;NO;25;0;20225;166;126.0;166;NO
QPID;5;19964fcbc1656b825d07c80190a85323ffd0bbe7;1;3;6;0.0;629;0;629;174;NO;25;49;20225;165;125.0;165;NO
QPID;5;c62e7915339bf8800eeb06db3c9a3409293467f6;1;11;21;2.8885824784475083;2033;1467;124;882;NO;25;8;20175;395;309.5;395;YES
QPID;5;e3b6ec5d8cb56787068398e0a9a489d81970077b;2;3;3;0.9182958340544896;119;113;0;573;YES;25;45;20175;394;308.5;394;NO
QPID;5;96ddb06d18b64d7ac5356eeecb7e325924f8b694;1;1;2;1.0;22;14;0;177;NO;25;73;20100;393;307.5;393;YES
QPID;5;d7742b5c2cd6b8aa0c2a12c105c9dcac81401d3a;1;1;1;0.0;34;0;12;241;YES;25;2;20050;99;98.0;99;NO
QPID;5;79096c8c072d8b378a989e2ac33513507de9b5a2;2;2;2;0.0;17;17;0;564;NO;25;47;20050;98;97.0;98;NO
QPID;5;613206be5872b25118b5476ceb5f4dda3edd0a6b;2;3;3;0.5754830482921296;293;16;61;1660;YES;25;5;20050;97;96.0;97;YES
QPID;5;cbd4b306577e57075b47f8825e8fc46b3966ddf4;2;2;2;0.8112781244591328;8;0;0;564;NO;25;76;20050;96;95.0;96;NO
QPID;5;a4fd313c939484dcf157effcfa12cfeb02c264e1;1;1;1;0.0;7;0;5;145;YES;25;12;19825;374;237.33333333333363;374;NO
QPID;5;e740fe7e419af37f17e22bc7eddf48bc5f4d7f88;1;1;1;0.0;2;0;0;432;YES;25;5;19825;95;94.0;95;NO
QPID;5;fd11cefe66a91cf5f7359736dfd961413a055b2c;1;1;1;0.0;313;0;145;386;YES;25;92;19825;94;93.0;94;NO
QPID;5;b910f137906ddd5dc2297d650f959e731d6828b5;1;1;1;0.0;1;1;0;71;YES;25;54;19825;373;236.33333333333363;373;NO
QPID;5;3de95a81342b12b59463d10c7b184a54c8677aec;1;1;1;0.0;8;0;0;319;YES;25;0;19825;93;92.0;93;NO
QPID;5;5fd9c10b439c33fcd3a15ec101f903abbeeb5ab0;1;1;1;0.0;7;1;0;318;YES;25;20;19825;92;91.0;92;YES
QPID;5;b1688f4ea79f1002e3bea3e249f0319c43adb8d1;1;4;6;1.4572659136233872;341;139;176;882;NO;25;3;19775;387;313.0;387;YES
QPID;5;e3e59cf9466860c76b919d07bbcbd97d0139c5f7;1;1;1;0.0;7;3;0;100;YES;25;1;19775;299;248.00000000000003;299;NO
QPID;5;2cb9842b32bf215c4557001893f22fd0397c65a8;1;1;1;0.0;1;1;0;1447;YES;25;3;19775;298;248.00000000000003;298;NO
QPID;5;9ebd8a5bd4dd60e5983cfa998fea1c78fdb87401;1;4;16;3.1727737208962963;689;178;259;618;NO;25;12;19775;297;247.00000000000003;297;YES
QPID;5;5166c20dc239cbe479429082b5e8b60cc4536922;1;3;3;0.9721283996837002;514;0;112;882;NO;25;0;19775;385;311.0;385;YES
QPID;5;ee8b71a4f8b50fa7a9982664e54c45a5dfe6706e;1;3;4;0.0;471;471;0;0;NO;25;0;19775;384;310.0;384;NO
QPID;5;fb1f58f00a835848665e18021babd4010956c5f3;1;4;10;0.0;814;814;0;0;NO;25;0;19775;383;309.0;383;YES
QPID;5;993cbc54697eb01cf0685ceb066c16988ac3396e;1;10;43;3.275727792831615;1281;386;169;855;NO;25;4;19775;382;308.0;382;YES
QPID;5;74e4bdcd985592b1bc786151ce16467dfdc7e471;1;1;6;1.836591668108979;79;40;21;449;YES;25;12;19725;296;247.00000000000003;296;YES
QPID;5;7446a80fca85b828d8da46ef2c085626670bf302;1;1;1;0.0;177;177;0;0;YES;25;0;19675;91;90.0;91;YES
QPID;5;637a0b2ee76aeafd31e278ba0d259e34477fe748;1;3;3;1.0;60;56;0;1660;YES;25;66;19675;90;89.0;90;YES
QPID;5;389e40e6f2778b0ab8baeb1361adba75b9a37bcf;2;5;7;2.2841591278514217;89;58;7;2914;NO;25;115;19675;89;88.0;89;YES
QPID;5;e0f8aff2f4fd2fdccb626a37fd96eb5e36b93107;1;1;2;1.0;13;9;0;441;YES;25;1;19675;370;234.00000000000026;370;YES
QPID;5;88cd0e14d9c8b981da2424aec1f205acc37b2782;1;1;1;0.0;3;0;1;72;NO;25;2;19650;294;246.00000000000003;294;YES
QPID;5;205e035f834266257e383d17bd80d83abcc1fe2a;2;7;9;1.6577427265048887;197;178;1;951;YES;25;56;19625;369;233.00000000000026;369;YES
QPID;5;a09ed43cc8ed5862996e684b924f3405e09734c3;5;19;56;4.397396547305598;3828;812;1922;1447;NO;25;51;19625;293;245.00000000000003;293;YES
QPID;5;88933cb8878a555c0f4e003bc32cc0133b47241e;2;12;170;0.0;19094;9547;9547;855;NO;25;4;19625;379;312.0;379;NO
QPID;5;529a47e659c636a700d9d405bd9b5c750ce18e0a;1;1;1;0.0;227;33;0;336;NO;25;1;19625;8;7.0;8;NO
QPID;5;7f4b58e6a0d93de091ff14efc07bb49f42294b81;1;1;1;0.0;2;0;0;52;NO;25;1;19625;80;79.0;80;NO
QPID;5;063b356109978a25197721cbb16c07a5c2efd338;1;2;2;0.7367680100024784;160;54;0;482;NO;25;5;19625;365;229.00000000000026;365;YES
QPID;5;5af0b7353c19fcf20f9ca803dc72854a2266e4a6;1;1;1;0.0;227;0;33;369;NO;25;111;19625;3;2.0;3;NO
QPID;5;b56f731ad9d5d4b4b21f953dbd1103662b3d0b06;1;2;3;1.584962500721156;16;4;0;158;NO;25;8;19575;77;76.0;77;NO
QPID;5;9dfd114d53794c8875889bee547711ad38e4aceb;1;3;3;0.5435644431995964;62;46;0;378;NO;25;208;19525;162;127.5;162;YES
QPID;5;72b302e7c6ce04f700dfc8f52a17599dd2268eb8;26;4;53;0.0;6195;6195;0;0;NO;25;0;19525;2;1.0;2;YES
QPID;5;6498fc705816a435f8a9a5f2fdd60816b19beb90;1;1;1;0.0;2;0;0;132;NO;25;167;19525;1;0.0;1;NO
QPID;5;ff0c01cc78c6b46fba7edabf6b5ab07380c6ca0b;1;1;1;0.0;23;0;9;94;YES;24;0;18720;362;226.33333333333357;362;NO
QPID;5;575c39e8336bbc2803599414935f1ecf413c4633;2;3;3;0.9544340029249649;492;428;0;226;NO;24;30;18720;361;225.33333333333357;361;YES
QPID;5;88bd4b814b7d9ba395c59493d47292a1b4d15dcd;1;1;1;0.0;6;4;0;141;YES;24;91;18720;360;224.33333333333357;360;NO
QPID;5;9b99bf71e6f2ee38cb1a18cf6100923149393172;1;2;2;0.0;21;0;11;1667;YES;24;30;18720;359;223.33333333333357;359;NO
QPID;5;dd2ed172b017cae24354bb0b7be9bd1f44249f3d;1;1;1;0.0;6;4;0;183;NO;24;6;18720;161;126.5;161;NO
